mentors,mentees,regime,method,trial,latency_s,unassigned,avg_compat,same_major_pct,ilp_optimal,ilp_mip_gap,ilp_status,ilp_term,solver,time_limit,mip_gap_target,threads,warm_start,seed,hw_python,hw_platform,hw_processor,hw_machine,hw_python_implementation,hw_cpu_count
200,400,heavy,greedy,1,0.020499499998550164,2,0.5295163588505297,31.90954773869347,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,1,0.07691550000163261,0,0.6214562284937286,54.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,2,8.101902061000146,0,0.6622769536019537,56.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,2,0.017944499999430263,1,0.5495962308368323,28.82205513784461,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,2,0.07090649999736343,2,0.6449020898141501,53.517587939698494,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,3,7.226914344999386,0,0.6584349747474747,62.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,3,0.021063000000140164,2,0.5487795398348162,32.663316582914575,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,3,0.07930820000183303,1,0.6332923940442737,56.14035087719298,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,4,7.772356801997375,0,0.6578373196248196,62.75,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,4,0.02421219999814639,2,0.5449663360090495,32.41206030150754,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,4,0.09041690099911648,1,0.6335956955881767,55.88972431077694,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,5,8.157624487001158,0,0.6662814324564326,59.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,5,0.02152930100055528,3,0.5712183911806079,33.75314861460957,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,5,0.079181103999872,1,0.6469893640194392,54.88721804511278,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,6,7.496314168998651,0,0.6535860181485181,62.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,6,0.01986369999940507,1,0.5432739830484191,30.827067669172934,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,6,0.08376839999982622,1,0.6327388428892189,56.14035087719298,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,7,7.312387297999521,0,0.6641996572871572,58.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,7,0.01900709999972605,1,0.5648641987363792,33.83458646616541,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,7,0.07248079999772017,1,0.6468324310053634,54.88721804511278,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,8,7.885537948997808,0,0.6646184523809524,63.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,8,0.017781000002287328,1,0.5662746331919264,35.58897243107769,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,8,0.07667910000236589,2,0.6459158889686528,58.040201005025125,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,9,7.2919644140019955,0,0.6681720529470531,62.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,9,0.019122900001093512,2,0.5713560336927171,36.4321608040201,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,9,0.07197079999968992,4,0.6487484078771958,57.07070707070707,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,10,7.124981040000421,0,0.6686383477633479,69.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,10,0.024680200000148034,1,0.5531543616506022,36.8421052631579,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,10,0.09225289999812958,1,0.6460712206200928,62.907268170426065,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,11,7.951794468001026,0,0.6666672549672549,61.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,11,0.017897900001116795,1,0.5643937585666908,35.83959899749373,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,11,0.07329220099927625,2,0.6476011844102296,56.78391959798995,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,12,7.3536811279991525,0,0.6618353715728716,57.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,12,0.023410300000250572,3,0.5635684480646698,32.241813602015114,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,12,0.07556569999724161,3,0.6454384252746974,53.65239294710327,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,13,7.676209003002441,0,0.6611366147741148,62.75,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,13,0.01935029900050722,1,0.545490523122102,34.335839598997495,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,13,0.08998149699982605,1,0.6406336353704775,57.89473684210526,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,14,7.620622566002567,0,0.6565207972582974,60.75,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,14,0.024773797998932423,2,0.5506019636421646,31.65829145728643,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,14,0.08948689300086698,2,0.6349873214446079,55.02512562814071,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,15,8.091763478998473,0,0.6524279401154403,63.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,15,0.021274999999150168,1,0.5371181742234374,33.583959899749374,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,15,0.07780049900247832,3,0.6347150889972047,58.94206549118388,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,16,8.0161950469992,0,0.6577561327561326,60.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,16,0.022717399002431193,1,0.5556154636229824,32.330827067669176,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,16,0.07842939699912677,1,0.6377871084638002,54.3859649122807,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,17,7.387806280999939,0,0.6606848845598846,55.75,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,17,0.0248314999989816,3,0.5725661799717215,29.722921914357684,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,17,0.07199449999825447,2,0.6421719528377821,51.256281407035175,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,18,8.153400961000443,0,0.6551008658008658,69.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,18,0.020653900002798764,3,0.5355398533736064,38.53904282115869,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,18,0.07639220000055502,1,0.6310307514818793,60.40100250626566,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,19,7.543155583000043,0,0.6531022366522368,56.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,19,0.01775459999771556,0,0.5333668192918194,25.75,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,19,0.07199299900094047,1,0.6320349978620654,52.13032581453634,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,20,7.475072577999526,0,0.6777654095904098,65.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,20,0.01802300000053947,3,0.576472630364318,38.287153652392945,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,20,0.07399920000170823,2,0.6592132741630229,59.54773869346734,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,21,7.799552776999917,0,0.658006757131757,63.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,21,0.022165500002301997,2,0.5396329577736614,33.66834170854271,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,21,0.07052489999841782,2,0.6359190906803972,55.527638190954775,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,22,9.161507984998025,0,0.658258603896104,68.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,22,0.019686899999214802,0,0.5357661255411256,36.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,22,0.08107579999705194,1,0.6269392456610502,58.39598997493734,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,23,7.637881882001238,0,0.6697876262626262,68.75,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,23,0.02247219999844674,1,0.5525418705493893,37.34335839598997,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,23,0.07407550000061747,3,0.6515654930012612,62.468513853904284,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,24,8.017722296997817,0,0.6477871753246753,63.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,24,0.021585499998764135,2,0.5296562175959162,32.663316582914575,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,24,0.08166240100035793,1,0.6279841197510371,57.64411027568922,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,25,7.853564294000535,0,0.6548202075702076,67.25,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,25,0.02248980100193876,1,0.5416278792218642,36.8421052631579,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,25,0.08758920300169848,2,0.6267158901957897,59.2964824120603,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,26,7.2867339289987285,0,0.6520392676767677,66.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,26,0.019623099997261306,1,0.5335880465955654,34.335839598997495,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,26,0.07414980000248761,1,0.6261322498164603,57.89473684210526,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,27,7.502910075003456,0,0.6478014790764791,57.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,27,0.02361139999993611,1,0.5328051188577504,28.571428571428573,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,27,0.07868610100194928,2,0.6333454066871153,53.266331658291456,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,28,7.559219672002655,0,0.6568291527916529,58.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,28,0.0191015000018524,1,0.5533817825171209,31.07769423558897,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,28,0.07312470100077917,2,0.6372432411251506,53.266331658291456,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,ilp,29,7.420441964997735,0,0.6571357378732379,58.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,greedy,29,0.02339159999974072,2,0.54792918416034,28.14070351758794,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
200,400,heavy,gale_shapley,29,0.07578200100033428,3,0.6381854347723365,53.14861460957179,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,0,45.97457425599714,0,0.7520761451511452,84.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,0,0.07235969999965164,0,0.6785078403078403,69.33333333333333,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,0,0.40405380000083824,0,0.7333309792059791,80.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,1,33.22343055699821,0,0.7518741332741333,77.66666666666667,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,1,0.05811959800121258,0,0.6884024355274355,65.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,1,0.31771438700161525,1,0.7381169312972318,75.45909849749583,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,2,31.682044262997806,0,0.7404853886853887,80.33333333333333,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,2,0.07379200000286801,0,0.6699655242905243,66.33333333333333,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,2,0.3187185999995563,0,0.7233233516483516,76.16666666666667,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,3,27.89772683100091,0,0.7417199374699376,81.66666666666667,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,3,0.05483720000120229,0,0.6626484515484515,66.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,3,0.3239108990019304,0,0.7240810846560847,77.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,4,29.49232744099936,0,0.7624292448292449,83.33333333333333,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,4,0.0529354999998759,0,0.6962175074925074,71.66666666666667,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,4,0.33346800100116525,0,0.7470645863395864,79.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,5,26.456211087002885,0,0.7472068172568173,79.83333333333333,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,5,0.06727889999820036,0,0.6831581168831169,67.16666666666667,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,5,0.3775166010018438,0,0.7282516585266586,75.66666666666667,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,6,29.590939696998248,0,0.7555611471861473,81.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,6,0.05549129999781144,0,0.6948972342472343,68.66666666666667,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,6,0.31666310299988254,0,0.7397528619528619,77.83333333333333,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,7,27.851133668998955,0,0.7388954767454767,80.16666666666667,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,7,0.06975400000010268,0,0.6610480038480038,62.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,gale_shapley,7,0.3533051969970984,0,0.7220186008436009,76.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,ilp,8,29.147495717999846,0,0.7463478475228474,82.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
300,600,light,greedy,8,0.06504069999937201,0,0.6735626503126503,66.16666666666667,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
